fecha_apertura,25 de Mayo,9 de Julio,Adolfo Alsina,Adolfo Gonzales Chaves,Alberti,Almirante Brown,Arrecifes,Avellaneda,Ayacucho,Azul,Bahía Blanca,Balcarce,Baradero,Benito Juárez,Berazategui,Berisso,Bolívar,Bragado,Brandsen,Campana,Capitán Sarmiento,Carlos Casares,Carlos Tejedor,Carmen de Areco,Castelli,Cañuelas,Chacabuco,Chascomús,Chivilcoy,Colón,Coronel Dorrego,Coronel Pringles,Coronel Suárez,Coronel de Marina L. Rosales,Daireaux,Dolores,Ensenada,Escobar,Esteban Echeverría,Exaltación de la Cruz,Ezeiza,Florencio Varela,Florentino Ameghino,General Alvarado,General Alvear,General Arenales,General Belgrano,General Guido,General Juan Madariaga,General La Madrid,General Las Heras,General Lavalle,General Paz,General Pinto,General Pueyrredón,General Rodríguez,General San Martín,General Viamonte,General Villegas,Guaminí,Hipólito Yrigoyen,Hurlingham,Ituzaingó,José C. Paz,Junín,La Costa,La Matanza,La Plata,Lanús,Laprida,Las Flores,Leandro N. Alem,Lincoln,Lobería,Lobos,Lomas de Zamora,Luján,Magdalena,Maipú,Malvinas Argentinas,Mar Chiquita,Marcos Paz,Mercedes,Merlo,Monte,Monte Hermoso,Moreno,Morón,Navarro,Necochea,Olavarría,Patagones,Pehuajó,Pellegrini,Pergamino,Pila,Pilar,Pinamar ,Presidente Perón,Punta Indio,Puán,Quilmes,Ramallo,Rauch,Rivadavia,Rojas,Roque Pérez,SIN ESPECIFICAR,Saavedra,Saladillo,Salliqueló,Salto,San Andrés de Giles,San Antonio de Areco,San Cayetano,San Fernando,San Isidro,San Miguel,San Nicolás,San Pedro,San Vicente,Suipacha,Tandil,Tapalqué,Tigre,Tordillo,Tornquist,Trenque Lauquen,Tres Arroyos,Tres Lomas ,Tres de Febrero,Vicente López,Villa Gesell ,Villarino,Zárate 
2020-07-12,2,0,0,0,0,42,0,33,0,1,17,0,0,0,33,2,0,0,1,2,5,0,0,2,0,6,0,0,0,0,0,0,0,3,0,6,1,20,21,0,5,47,0,0,0,0,1,0,0,0,1,0,1,0,29,13,48,0,0,0,1,9,9,21,1,1,183,49,25,0,0,0,0,0,0,41,8,0,0,23,0,10,0,34,0,0,31,22,0,0,0,0,0,0,0,0,20,0,3,0,0,86,0,0,0,0,0,2,0,0,0,10,0,3,0,20,43,21,5,6,5,3,0,0,21,3,0,0,0,0,37,12,0,0,0
2020-07-13,0,2,0,1,0,61,1,57,0,0,11,1,19,0,68,9,0,0,1,7,4,0,0,0,0,0,3,1,7,0,0,0,0,2,0,6,11,24,44,4,21,74,0,0,0,0,6,0,0,0,1,0,6,0,28,15,98,0,0,0,1,24,12,24,0,3,243,86,65,0,0,0,0,0,0,118,6,0,0,38,0,9,31,62,1,0,58,42,0,0,15,0,0,0,0,0,33,0,12,0,1,212,0,0,0,0,0,9,0,0,0,4,2,4,0,34,47,29,0,0,4,1,0,0,77,0,0,0,0,0,77,41,1,0,8
2020-07-14,3,0,0,0,1,80,0,70,1,0,17,0,2,0,76,10,0,1,1,14,4,0,0,0,0,15,2,1,4,0,2,0,0,19,0,0,2,40,62,1,20,70,0,0,0,0,1,0,0,0,2,1,0,0,23,12,97,0,0,0,0,41,25,20,0,0,290,74,176,0,0,0,0,0,0,87,9,1,0,41,1,39,26,64,4,0,93,63,4,0,1,0,0,0,0,0,26,0,8,0,0,165,0,0,0,0,0,2,0,1,0,3,0,0,1,35,77,54,1,7,12,0,0,0,51,2,0,0,0,0,86,28,1,0,9
2020-07-15,0,0,0,0,0,112,0,72,0,0,8,0,8,0,70,12,0,0,1,6,2,0,0,0,1,9,5,0,1,0,0,0,0,10,0,13,6,27,68,1,25,63,0,0,0,0,1,0,0,0,1,0,0,0,41,15,95,0,0,0,0,20,22,31,1,0,239,72,121,1,0,0,0,1,0,105,9,0,0,71,0,12,14,66,0,0,63,68,2,1,12,0,0,0,0,0,24,0,11,0,0,181,0,0,0,0,0,17,0,0,0,2,0,3,1,39,79,64,0,12,9,1,0,0,69,0,0,0,0,0,101,42,0,1,8
2020-07-16,0,1,0,0,2,163,0,77,1,0,16,1,13,0,78,5,0,1,0,11,1,0,0,0,0,11,5,2,6,0,4,0,0,4,0,15,4,24,53,0,12,92,0,0,0,0,0,0,0,0,0,0,1,0,19,10,104,0,0,0,0,23,22,37,0,2,294,104,114,0,0,0,0,0,3,96,12,0,0,56,0,22,35,93,1,0,76,65,3,1,3,0,0,0,0,0,11,0,5,0,0,191,0,0,0,0,0,3,0,0,0,2,5,3,0,55,74,47,1,0,11,5,0,0,50,0,0,0,0,0,115,37,0,0,9
2020-07-17,5,1,0,0,1,132,1,82,0,1,13,4,7,0,79,10,0,1,1,15,4,1,0,0,0,3,2,1,11,0,2,0,0,8,0,10,5,34,60,6,11,72,0,0,0,0,4,0,0,0,1,0,4,0,33,21,104,0,0,0,1,23,29,35,0,3,282,73,137,0,0,0,0,0,0,94,18,2,0,36,0,14,37,97,0,1,86,65,0,1,2,0,0,0,1,0,30,0,6,3,0,240,0,0,0,0,0,8,0,1,0,6,1,5,0,46,89,52,0,11,8,0,0,0,73,1,0,1,1,0,96,38,0,1,8
2020-07-18,0,1,0,0,1,103,0,36,0,1,12,0,5,1,59,14,0,0,4,1,1,0,0,1,0,17,2,0,3,0,2,0,0,7,0,8,2,11,40,3,8,56,0,0,0,0,0,0,0,0,1,0,0,0,14,17,68,0,0,0,0,9,15,10,0,1,191,93,83,0,0,0,0,0,0,52,5,1,0,11,0,3,2,47,0,0,54,40,0,1,0,0,0,2,0,0,14,1,8,0,0,139,0,0,0,0,0,6,0,0,0,0,0,0,0,26,103,16,0,0,9,0,2,0,15,1,1,0,0,0,37,26,0,1,0
2020-07-19,4,0,0,0,0,120,3,89,0,0,9,3,1,0,50,5,1,0,0,3,0,0,0,0,0,3,6,4,0,0,0,0,0,2,0,0,2,25,56,4,22,76,0,0,0,0,0,0,0,0,3,0,0,0,28,9,97,0,0,0,0,39,28,21,0,0,200,80,50,0,0,0,0,0,4,55,9,3,0,25,0,9,1,83,1,0,29,40,2,0,0,0,0,3,0,0,15,0,5,0,0,118,0,0,0,0,0,4,0,0,0,8,0,1,0,51,43,58,0,4,5,0,0,0,39,0,0,0,0,0,58,34,1,0,9
2020-07-20,2,2,0,0,0,132,2,86,0,0,8,0,0,0,96,24,3,0,1,7,2,0,0,1,0,9,3,3,2,0,0,0,0,7,0,34,5,48,87,4,29,97,0,1,0,0,0,0,0,0,0,0,2,0,33,12,149,0,0,0,0,47,24,32,1,0,303,114,113,0,0,0,0,0,0,145,17,3,0,40,0,9,18,85,1,0,103,55,0,0,12,1,0,5,0,0,53,1,12,0,0,294,3,0,0,0,2,5,0,1,0,0,1,0,0,53,77,52,2,1,5,3,0,0,83,0,0,0,0,0,103,39,0,1,4
2020-07-21,1,0,0,0,1,151,0,78,0,0,6,0,7,1,72,11,3,0,0,8,4,0,0,1,0,20,1,3,6,0,1,0,0,6,0,13,4,42,58,9,41,100,0,0,0,0,3,0,0,0,1,0,0,0,39,17,108,0,0,0,0,28,22,49,0,0,308,103,111,0,0,0,0,1,0,124,19,2,0,40,1,40,29,102,2,0,92,47,0,0,2,0,0,0,0,0,25,0,17,0,0,309,0,0,0,0,1,5,0,2,0,8,2,2,0,38,91,64,1,9,14,2,0,0,88,4,0,0,0,0,91,37,0,0,15
2020-07-22,0,0,0,0,0,126,0,112,1,0,18,0,1,2,106,18,0,0,2,1,1,0,0,1,0,21,1,10,0,0,2,0,0,12,0,15,7,46,99,5,50,123,0,0,0,0,1,0,0,0,1,1,2,0,25,15,146,0,0,0,1,33,40,44,0,1,360,112,139,0,0,0,0,0,5,111,13,4,0,51,0,24,7,94,1,0,98,92,1,0,11,0,3,0,0,1,32,1,32,1,0,302,0,0,0,0,1,12,0,1,1,0,4,1,0,52,142,53,0,2,7,1,0,0,136,0,0,2,0,0,112,38,0,0,16
2020-07-23,4,0,0,0,0,130,1,118,0,0,23,0,3,0,92,12,0,0,0,5,1,0,1,0,2,13,4,15,2,0,2,0,0,8,0,10,10,26,84,3,62,119,0,0,0,0,2,0,1,0,1,0,0,0,61,19,126,0,0,0,2,45,30,43,0,0,294,115,171,0,0,0,0,0,1,124,20,6,0,48,0,19,13,134,1,0,120,55,4,0,3,0,0,0,0,0,22,1,26,0,0,252,6,0,0,0,2,6,0,1,0,0,2,2,0,67,100,62,2,0,9,1,0,0,41,0,0,1,0,0,78,35,0,0,5
2020-07-24,0,0,0,0,0,93,0,142,0,0,25,0,5,0,108,14,0,0,3,6,0,0,0,14,1,16,4,2,4,0,1,0,0,9,0,9,5,33,64,7,34,72,0,0,0,0,0,0,0,0,1,0,0,0,47,11,153,0,0,0,2,32,25,42,0,1,332,110,177,0,0,0,0,0,4,130,33,4,0,41,0,25,10,115,0,0,102,46,5,0,4,0,0,2,1,0,32,0,10,0,0,239,1,0,0,1,0,11,0,2,0,4,0,4,0,39,112,53,0,8,23,0,0,0,48,0,1,1,0,0,72,30,0,1,10
2020-07-25,0,0,0,0,1,99,0,70,0,1,16,0,1,0,73,13,0,0,0,1,0,0,0,0,1,15,4,1,1,0,1,0,0,3,0,2,1,11,48,2,23,113,0,0,0,0,0,0,0,0,0,0,4,0,39,18,74,0,0,0,4,17,32,18,1,0,194,111,65,0,0,0,0,0,0,90,13,5,0,40,0,5,1,92,2,0,74,40,6,0,7,0,1,0,1,3,16,2,8,0,0,156,1,0,0,0,1,3,0,1,0,0,1,1,0,34,79,41,0,0,5,0,0,0,35,0,0,0,0,0,55,44,0,0,0
2020-07-26,0,0,0,0,0,110,0,59,1,0,0,0,1,0,33,19,0,1,0,0,2,0,0,1,0,14,2,1,0,0,0,0,0,2,0,0,12,13,60,0,22,70,0,0,0,0,0,0,0,0,3,0,3,0,11,13,93,0,0,0,0,42,20,17,0,0,178,98,78,0,0,0,0,0,0,64,21,2,0,23,0,4,0,61,0,0,34,52,0,0,0,0,0,0,1,0,11,0,6,0,0,112,1,0,0,0,0,0,0,1,1,1,1,0,0,29,54,30,1,18,2,4,0,0,22,0,0,0,0,0,34,14,0,0,7
2020-07-27,0,0,0,0,1,153,1,84,1,0,5,0,3,0,102,13,0,0,2,4,2,0,0,0,1,10,2,6,1,0,1,0,0,6,0,15,7,37,80,5,33,107,0,1,0,0,0,0,1,0,0,0,0,0,17,12,119,0,0,0,0,22,32,15,1,0,319,158,88,0,1,0,0,0,8,105,18,4,0,53,0,25,4,81,1,0,128,41,2,0,0,0,0,0,1,2,18,2,7,0,0,174,0,0,0,1,2,7,0,0,0,0,0,0,0,53,46,16,0,1,20,0,0,0,58,0,0,1,0,0,95,25,0,0,5
2020-07-28,0,0,0,0,0,120,1,99,0,0,25,0,2,0,74,7,0,0,1,1,1,0,0,0,3,19,0,14,1,0,0,0,0,7,0,4,16,20,94,1,36,81,0,0,0,0,1,0,4,0,1,0,0,0,17,24,123,0,0,0,0,27,28,18,0,1,299,132,95,0,0,0,0,0,3,93,14,6,1,21,0,11,13,105,1,0,119,55,0,0,6,0,0,3,1,0,39,4,17,0,0,187,0,0,0,0,0,1,0,4,0,8,0,1,0,33,79,13,2,21,9,5,0,0,36,0,0,0,0,0,72,45,0,1,6
2020-07-29,0,0,0,0,1,76,3,85,0,1,11,0,1,0,89,10,0,3,2,10,1,0,0,1,0,12,0,3,0,0,0,1,0,5,0,11,2,25,96,2,31,64,0,0,0,0,0,0,0,0,1,0,2,0,31,15,87,0,0,0,0,11,27,18,2,0,254,72,55,0,1,0,0,0,0,94,9,0,0,16,0,4,1,74,0,0,68,68,2,0,0,0,0,3,1,3,26,3,9,0,0,180,0,0,0,0,0,4,0,0,0,0,3,1,0,41,78,27,0,0,2,0,1,0,84,0,0,2,0,0,41,42,0,1,3
2020-07-30,0,0,0,0,0,82,0,19,0,3,12,0,2,0,32,7,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,16,41,3,34,28,0,0,0,0,0,0,0,0,0,0,0,0,28,2,39,0,0,0,0,6,3,12,0,0,115,61,33,0,0,0,0,0,0,39,0,0,0,8,1,3,0,44,0,1,9,18,0,0,0,0,0,0,0,2,16,0,5,0,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,13,46,7,0,1,2,1,0,0,11,0,0,0,0,0,14,30,0,0,2
2020-07-31,0,0,0,0,0,40,0,4,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0,3,8,0,0,0,0,0,0,0,0,0,0,3,0,30,0,2,0,0,0,0,1,3,1,0,0,15,10,4,0,0,0,0,0,0,12,0,0,0,2,0,1,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,2
